
=========================================
 Sheet: 기준정보-주요테이블명세
=========================================
R03:  |  | ■ | FONE 정리 기준 |  |  |  | ■ | FONE 주요/참조 테이블 목록 |  |  |  | ■ | AONE 정리 기준 |  |  |  | ■ | AONE 주요/참조 테이블 목록 | 
R584:  |  |  | PRDT_CD | VARCHAR2 (10 Byte) |  |  | 1 | 제품코드 |  |  |  |  | PRDT_CD | VARCHAR2 (10 Byte) |  |  | 1 | 제품코드 | 
R585:  |  |  | APPAREL_TYPE | VARCHAR2 (20 Byte) | Y |  |  | 어패럴타입:C53208 |  |  |  |  | APPAREL_TYPE | VARCHAR2 (20 Byte) | Y |  |  | 어패럴타입:C53208 | 
R586:  |  |  | CATEGORY | VARCHAR2 (20 Byte) | Y |  |  | 카테고리:C53208XX |  |  |  |  | CATEGORY | VARCHAR2 (20 Byte) | Y |  |  | 카테고리:C53208XX | 
R587:  |  |  | PROGRAM | VARCHAR2 (20 Byte) | Y |  |  | 프로그램:C53208XXXX |  |  |  |  | PROGRAM | VARCHAR2 (20 Byte) | Y |  |  | 프로그램:C53208XXXX | 
R588:  |  |  | FABRIC_TYPE | VARCHAR2 (20 Byte) | Y |  |  | 소재타입:C53205 |  |  |  |  | FABRIC_TYPE | VARCHAR2 (20 Byte) | Y |  |  | 소재타입:C53205 | 
R589:  |  |  | COLOR_TYPE | VARCHAR2 (20 Byte) | Y |  |  | 컬러타입:C53212 |  |  |  |  | COLOR_TYPE | VARCHAR2 (20 Byte) | Y |  |  | 컬러타입:C53212 | 
R590:  |  |  | FIT | VARCHAR2 (20 Byte) | Y |  |  | 핏:C53216 |  |  |  |  | FIT | VARCHAR2 (20 Byte) | Y |  |  | 핏:C53216 | 
R591:  |  |  | FIBER1 | VARCHAR2 (20 Byte) | Y |  |  | 원사1:C53203 |  |  |  |  | FIBER1 | VARCHAR2 (20 Byte) | Y |  |  | 원사1:C53203 | 
R592:  |  |  | FIBER2 | VARCHAR2 (20 Byte) | Y |  |  | 원사2:C53203 |  |  |  |  | FIBER2 | VARCHAR2 (20 Byte) | Y |  |  | 원사2:C53203 | 
R593:  |  |  | FIBER3 | VARCHAR2 (20 Byte) | Y |  |  | 원사3:C53203 |  |  |  |  | FIBER3 | VARCHAR2 (20 Byte) | Y |  |  | 원사3:C53203 | 
R594:  |  |  | FIBER4 | VARCHAR2 (20 Byte) | Y |  |  | 원사4:C53203 |  |  |  |  | FIBER4 | VARCHAR2 (20 Byte) | Y |  |  | 원사4:C53203 | 
R595:  |  |  | FABRICATION | VARCHAR2 (20 Byte) | Y |  |  | 소재조직:C53207 |  |  |  |  | FABRICATION | VARCHAR2 (20 Byte) | Y |  |  | 소재조직:C53207 | 
R596:  |  |  | FABRIC_FINISH | VARCHAR2 (20 Byte) | Y |  |  | 소재가공:C53215 |  |  |  |  | FABRIC_FINISH | VARCHAR2 (20 Byte) | Y |  |  | 소재가공:C53215 | 
R597:  |  |  | WEIGHT | VARCHAR2 (20 Byte) | Y |  |  | 중량대:C53204 |  |  |  |  | WEIGHT | VARCHAR2 (20 Byte) | Y |  |  | 중량대:C53204 | 
R598:  |  |  | NECK | VARCHAR2 (20 Byte) | Y |  |  | 넥:C53202 |  |  |  |  | NECK | VARCHAR2 (20 Byte) | Y |  |  | 넥:C53202 | 
R599:  |  |  | FRONT | VARCHAR2 (20 Byte) | Y |  |  | 프론트:C53213 |  |  |  |  | FRONT | VARCHAR2 (20 Byte) | Y |  |  | 프론트:C53213 | 
R600:  |  |  | SLEEVE | VARCHAR2 (20 Byte) | Y |  |  | 슬리브:C53206 |  |  |  |  | SLEEVE | VARCHAR2 (20 Byte) | Y |  |  | 슬리브:C53206 | 
R601:  |  |  | WAIST | VARCHAR2 (20 Byte) | Y |  |  | 웨이스트:C53211 |  |  |  |  | WAIST | VARCHAR2 (20 Byte) | Y |  |  | 웨이스트:C53211 | 
R602:  |  |  | LENGTH | VARCHAR2 (20 Byte) | Y |  |  | 길이:C53201 |  |  |  |  | LENGTH | VARCHAR2 (20 Byte) | Y |  |  | 길이:C53201 | 
R603:  |  |  | OTHER_DETAIL | VARCHAR2 (20 Byte) | Y |  |  | 기타 디테일:C53210 |  |  |  |  | OTHER_DETAIL | VARCHAR2 (20 Byte) | Y |  |  | 기타 디테일:C53210 | 
R604:  |  |  | GARMENT_FINISH | VARCHAR2 (20 Byte) | Y |  |  | 제품 후가공:C53214 |  |  |  |  | GARMENT_FINISH | VARCHAR2 (20 Byte) | Y |  |  | 제품 후가공:C53214 | 
R605:  |  |  | LINNING | VARCHAR2 (20 Byte) | Y |  |  | 충전재:C53209 |  |  |  |  | LINNING | VARCHAR2 (20 Byte) | Y |  |  | 충전재:C53209 | 
R606:  |  |  | INS_DAY | VARCHAR2 (14 Byte) |  | TO_CHAR(SYSDATE, 'YYYYMMDDHH24MISS') |  |  |  |  |  |  | INS_DAY | VARCHAR2 (14 Byte) |  | TO_CHAR(SYSDATE,  'YYYYMMDDHH24MISS') |  |  | 
R607:  |  |  | INS_USERID | VARCHAR2 (20 Byte) | Y |  |  |  |  |  |  |  | INS_USERID | VARCHAR2 (20 Byte) | Y |  |  |  | 
R608:  |  |  | UPT_DAY | VARCHAR2 (14 Byte) | Y |  |  |  |  |  |  |  | UPT_DAY | VARCHAR2 (14 Byte) | Y |  |  |  | 
R609:  |  |  | UPT_USERID | VARCHAR2 (20 Byte) | Y |  |  |  |  |  |  |  | UPT_USERID | VARCHAR2 (20 Byte) | Y |  |  |  | 
R610:  |  |  | ONLINE_CTG1 | VARCHAR2 (20 Byte) | Y |  |  |  |  |  |  |  | ONLINE_CTG1 | VARCHAR2 (20 Byte) | Y |  |  |  | 
R611:  |  |  | ONLINE_CTG2 | VARCHAR2 (20 Byte) | Y |  |  |  |  |  |  |  | ONLINE_CTG2 | VARCHAR2 (20 Byte) | Y |  |  |  | 
R612:  |  |  | ONLINE_CTG3 | VARCHAR2 (20 Byte) | Y |  |  |  |  |  |  |  | ONLINE_CTG3 | VARCHAR2 (20 Byte) | Y |  |  |  | 
R613:  |  |  | ONLINE_CTG4 | VARCHAR2 (20 Byte) | Y |  |  |  |  |  |  |  | ONLINE_CTG4 | VARCHAR2 (20 Byte) | Y |  |  |  | 
R615:  |  |  | [스타일정보HISTORY CT_STYLE] |  |  |  |  |  |  |  |  |  | [스타일정보HISTORY CT_STYLE] |  |  |  |  |  | 
R616:  |  |  | 컬럼명 | 데이터 타입 | 널 여부 | 기본값 | PK | 설명 |  |  |  |  | 컬럼명 | 데이터 타입 | 널 여부 | 기본값 | PK | 설명 | 
R617:  |  |  | STYLE_ID | VARCHAR2 (20 Byte) |  |  | 1 | 스타일번호 |  |  |  |  | STYLE_ID | VARCHAR2 (20 Byte) |  |  | 1 | 스타일번호 | 
R618:  |  |  | STYLE_HIST_SEQ | NUMBER |  |  | 2 |  |  |  |  |  | STYLE_HIST_SEQ | NUMBER |  |  | 2 |  | 
R619:  |  |  | INS_DAY | VARCHAR2 (14 Byte) |  | TO_CHAR (SYSDATE,  'YYYYMMDDHH24MISS') |  | 등록일시 |  |  |  |  | INS_DAY | VARCHAR2 (14 Byte) |  | TO_CHAR (SYSDATE,   'YYYYMMDDHH24MISS') |  | 등록일시 | 
R620:  |  |  | INS_USERID | VARCHAR2 (20 Byte) |  |  |  | 등록자ID |  |  |  |  | INS_USERID | VARCHAR2 (20 Byte) |  |  |  | 등록자ID | 
R621:  |  |  | UPT_DAY | VARCHAR2 (14 Byte) | Y |  |  | 수정일시 |  |  |  |  | UPT_DAY | VARCHAR2 (14 Byte) | Y |  |  | 수정일시 | 
R622:  |  |  | UPT_USERID | VARCHAR2 (20 Byte) | Y |  |  | 수정자ID |  |  |  |  | UPT_USERID | VARCHAR2 (20 Byte) | Y |  |  | 수정자ID | 
R623:  |  |  | PRDT_ID | VARCHAR2 (20 Byte) |  |  |  | 제품ID |  |  |  |  | PRDT_ID | VARCHAR2 (20 Byte) |  |  |  | 제품ID | 
R624:  |  |  | SEQN | VARCHAR2 (2 Byte) |  |  |  | 차수 |  |  |  |  | SEQN | VARCHAR2 (2 Byte) |  |  |  | 차수 | 
R625:  |  |  | MFAC_BUY_PARTY_ID | NUMBER | Y |  |  | 생산구매처ID |  |  |  |  | MFAC_BUY_PARTY_ID | NUMBER | Y |  |  | 생산구매처ID | 
R626:  |  |  | MFAC_KIND_CLSBY | VARCHAR2 (20 Byte) | Y |  |  | 생산형태구분 |  |  |  |  | MFAC_KIND_CLSBY | VARCHAR2 (20 Byte) | Y |  |  | 생산형태구분 | 
R627:  |  |  | MFAC_INDC_PRCSR_EMP_ID | VARCHAR2 (14 Byte) | Y |  |  | 생산지시처리사번ID |  |  |  |  | MFAC_INDC_PRCSR_EMP_ID | VARCHAR2 (14 Byte) | Y |  |  | 생산지시처리사번ID | 
R628:  |  |  | EXPR_DT | VARCHAR2 (8 Byte) | Y |  |  | 납기일자 |  |  |  |  | EXPR_DT | VARCHAR2 (8 Byte) | Y |  |  | 납기일자 | 
R629:  |  |  | TECH_GUID_DT | VARCHAR2 (8 Byte) | Y |  |  | 기술지도일자 |  |  |  |  | TECH_GUID_DT | VARCHAR2 (8 Byte) | Y |  |  | 기술지도일자 | 
R630:  |  |  | CUT_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 재단예정일자 |  |  |  |  | CUT_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 재단예정일자 | 
R631:  |  |  | CUT_DT | VARCHAR2 (8 Byte) | Y |  |  | 재단일자 |  |  |  |  | CUT_DT | VARCHAR2 (8 Byte) | Y |  |  | 재단일자 | 
R632:  |  |  | CUT_QTY | NUMBER (22) | Y |  |  | 재단수량 |  |  |  |  | CUT_QTY | NUMBER (22) | Y |  |  | 재단수량 | 
R633:  |  |  | SEW_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 봉제예정일자 |  |  |  |  | SEW_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 봉제예정일자 | 
R634:  |  |  | SEW_DT | VARCHAR2 (8 Byte) | Y |  |  | 봉제일자 |  |  |  |  | SEW_DT | VARCHAR2 (8 Byte) | Y |  |  | 봉제일자 | 
R635:  |  |  | SEW_QTY | NUMBER (22) | Y |  |  | 봉제수량 |  |  |  |  | SEW_QTY | NUMBER (22) | Y |  |  | 봉제수량 | 
R636:  |  |  | CMPL_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 완성예정일자 |  |  |  |  | CMPL_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 완성예정일자 | 
R637:  |  |  | CMPL_DT | VARCHAR2 (8 Byte) | Y |  |  | 완성일자 |  |  |  |  | CMPL_DT | VARCHAR2 (8 Byte) | Y |  |  | 완성일자 | 
R638:  |  |  | CMPL_QTY | NUMBER (22) | Y |  |  | 완성수량 |  |  |  |  | CMPL_QTY | NUMBER (22) | Y |  |  | 완성수량 | 
R639:  |  |  | MFAC_CMPL_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산완료예정일자 |  |  |  |  | MFAC_CMPL_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산완료예정일자 | 
R640:  |  |  | MFAC_CMPL_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산완료일자 |  |  |  |  | MFAC_CMPL_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산완료일자 | 
R641:  |  |  | MFAC_CMPL_QTY | NUMBER (22) | Y |  |  | 생산완료수량 |  |  |  |  | MFAC_CMPL_QTY | NUMBER (22) | Y |  |  | 생산완료수량 | 
R642:  |  |  | MFAC_TEAM_MEMO | VARCHAR2 (2000 Byte) | Y |  |  | 생산팀메모 |  |  |  |  | MFAC_TEAM_MEMO | VARCHAR2 (2000 Byte) | Y |  |  | 생산팀메모 | 
R643:  |  |  | MFAC_PARTY_MEMO | VARCHAR2 (2000 Byte) | Y |  |  | 생산처메모 |  |  |  |  | MFAC_PARTY_MEMO | VARCHAR2 (2000 Byte) | Y |  |  | 생산처메모 | 
R644:  |  |  | FBR_CO_NM | VARCHAR2 (50 Byte) | Y |  |  | 원단업체명 |  |  |  |  | FBR_CO_NM | VARCHAR2 (50 Byte) | Y |  |  | 원단업체명 | 
R645:  |  |  | FBR_ORDER_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단발주일자 |  |  |  |  | FBR_ORDER_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단발주일자 | 
R646:  |  |  | FBR_ORDER_QTY | NUMBER (22) | Y |  |  | 원단발주량 |  |  |  |  | FBR_ORDER_QTY | NUMBER (22) | Y |  |  | 원단발주량 | 
R647:  |  |  | FBR_STOR_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단입고예정일자 |  |  |  |  | FBR_STOR_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단입고예정일자 | 
R648:  |  |  | FBR_STOR_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단입고일자 |  |  |  |  | FBR_STOR_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단입고일자 | 
R649:  |  |  | FBR_STOR_QTY | NUMBER (22) | Y |  |  | 원단입고수량 |  |  |  |  | FBR_STOR_QTY | NUMBER (22) | Y |  |  | 원단입고수량 | 
R650:  |  |  | PPRCS_UPRICE | NUMBER (22) | Y |  |  | 임가공재단단가 |  |  |  |  | PPRCS_UPRICE | NUMBER (22) | Y |  |  | 임가공재단단가 | 
R651:  |  |  | MFAC_INDC_CNCL_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산지시취소일자 |  |  |  |  | MFAC_INDC_CNCL_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산지시취소일자 | 
R652:  |  |  | MFAC_PLAN_QTY | NUMBER (22) | Y |  |  | 생산계획수량 |  |  |  |  | MFAC_PLAN_QTY | NUMBER (22) | Y |  |  | 생산계획수량 | 
R653:  |  |  | MFAC_INDC_QTY | NUMBER (22) | Y |  |  | 생산지시수량 |  |  |  |  | MFAC_INDC_QTY | NUMBER (22) | Y |  |  | 생산지시수량 | 
R654:  |  |  | MFAC_INDC_UPRICE | NUMBER (22) | Y |  |  | 생산지시단가 |  |  |  |  | MFAC_INDC_UPRICE | NUMBER (22) | Y |  |  | 생산지시단가 | 
R655:  |  |  | MFAC_INDC_PRCS_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산지시처리일자 |  |  |  |  | MFAC_INDC_PRCS_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산지시처리일자 | 
R656:  |  |  | MFAC_INDC_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산지시일자 |  |  |  |  | MFAC_INDC_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산지시일자 | 
R657:  |  |  | RE_PRCS_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 재가공예정일자 |  |  |  |  | RE_PRCS_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 재가공예정일자 | 
R658:  |  |  | RE_PRCS_DT | VARCHAR2 (8 Byte) | Y |  |  | 재가공일자 |  |  |  |  | RE_PRCS_DT | VARCHAR2 (8 Byte) | Y |  |  | 재가공일자 | 
R659:  |  |  | STOR_ABLE_DT | VARCHAR2 (8 Byte) | Y |  |  | 입고가능일자 |  |  |  |  | STOR_ABLE_DT | VARCHAR2 (8 Byte) | Y |  |  | 입고가능일자 | 
R660:  |  |  | STOR_ABLE_QTY | NUMBER (22) | Y |  |  | 입고가능수량 |  |  |  |  | STOR_ABLE_QTY | NUMBER (22) | Y |  |  | 입고가능수량 | 
R661:  |  |  | STOR_QTY | NUMBER (22) | Y |  |  | 입고수량 |  |  |  |  | STOR_QTY | NUMBER (22) | Y |  |  | 입고수량 | 
R662:  |  |  | STOR_F_DT | VARCHAR2 (8 Byte) | Y |  |  | 입고최초일자 |  |  |  |  | STOR_F_DT | VARCHAR2 (8 Byte) | Y |  |  | 입고최초일자 | 
R663:  |  |  | STOR_L_DT | VARCHAR2 (8 Byte) | Y |  |  | 입고최종일자 |  |  |  |  | STOR_L_DT | VARCHAR2 (8 Byte) | Y |  |  | 입고최종일자 | 
R664:  |  |  | MMAT_MFAC_COST | NUMBER (22) | Y |  |  | 원자재제조원가 |  |  |  |  | MMAT_MFAC_COST | NUMBER (22) | Y |  |  | 원자재제조원가 | 
R665:  |  |  | SMAT_MFAC_COST | NUMBER (22) | Y |  |  | 부자재제조원가 |  |  |  |  | SMAT_MFAC_COST | NUMBER (22) | Y |  |  | 부자재제조원가 | 
R666:  |  |  | PPRCS_MFAC_COST | NUMBER (22) | Y |  |  | 임가공제조원가 |  |  |  |  | PPRCS_MFAC_COST | NUMBER (22) | Y |  |  | 임가공제조원가 | 
R667:  |  |  | RMK | VARCHAR2 (500 Byte) | Y |  |  | 비고 |  |  |  |  | RMK | VARCHAR2 (500 Byte) | Y |  |  | 비고 | 
R668:  |  |  | PRDT_CD | VARCHAR2 (20 Byte) | Y |  |  | 제품코드 |  |  |  |  | PRDT_CD | VARCHAR2 (20 Byte) | Y |  |  | 제품코드 | 
R669:  |  |  | COLOR_CD | VARCHAR2 (20 Byte) | Y |  |  | 칼라코드 |  |  |  |  | COLOR_CD | VARCHAR2 (20 Byte) | Y |  |  | 칼라코드 | 
R670:  |  |  | COMPY_CD | VARCHAR2 (20 Byte) | Y |  |  | 회사코드 |  |  |  |  | COMPY_CD | VARCHAR2 (20 Byte) | Y |  |  | 회사코드 | 
R671:  |  |  | ATTR1 | VARCHAR2 (200 Byte) | Y |  |  | ATTR1 |  |  |  |  | ATTR1 | VARCHAR2 (200 Byte) | Y |  |  | ATTR1 | 
R672:  |  |  | ATTR2 | VARCHAR2 (200 Byte) | Y |  |  | ATTR2 |  |  |  |  | ATTR2 | VARCHAR2 (200 Byte) | Y |  |  | ATTR2 | 
R673:  |  |  | ATTR3 | VARCHAR2 (200 Byte) | Y |  |  | ATTR3 |  |  |  |  | ATTR3 | VARCHAR2 (200 Byte) | Y |  |  | ATTR3 | 
R674:  |  |  | ATTR4 | VARCHAR2 (200 Byte) | Y |  |  | ATTR4 |  |  |  |  | ATTR4 | VARCHAR2 (200 Byte) | Y |  |  | ATTR4 | 
R675:  |  |  | ATTR5 | VARCHAR2 (200 Byte) | Y |  |  | ATTR5 |  |  |  |  | ATTR5 | VARCHAR2 (200 Byte) | Y |  |  | ATTR5 | 
R676:  |  |  | MFAC_PLAN1_CLSBY | VARCHAR2 (50 Byte) | Y |  |  | 제품라이프사이클용생산형태(대분류) |  |  |  |  | MFAC_PLAN1_CLSBY | VARCHAR2 (50 Byte) | Y |  |  | 제품라이프사이클용생산형태(대분류) | 
R677:  |  |  | MFAC_PLAN2_CLSBY | VARCHAR2 (50 Byte) | Y |  |  | 제품라이프사이클용생산형태(소분류) |  |  |  |  | MFAC_PLAN2_CLSBY | VARCHAR2 (50 Byte) | Y |  |  | 제품라이프사이클용생산형태(소분류) | 
R678:  |  |  | PAY_PLAN_CLSBY | VARCHAR2 (50 Byte) | Y |  |  | 제품라이프사이클용결재조건 |  |  |  |  | PAY_PLAN_CLSBY | VARCHAR2 (50 Byte) | Y |  |  | 제품라이프사이클용결재조건 | 
R679:  |  |  | CLM_DSCT_RATE | NUMBER | Y | 0 |  | 클레임율 |  |  |  |  | CLM_DSCT_RATE | NUMBER | Y | 0 |  | 클레임율 | 
R680:  |  |  | LAST_YN | VARCHAR2 (1 Byte) |  |  |  |  |  |  |  |  | LAST_YN | VARCHAR2 (1 Byte) |  |  |  |  | 
R681:  |  |  | EXPR_DT_UPT_REASON | VARCHAR2 (500 Byte) | Y |  |  |  |  |  |  |  | EXPR_DT_UPT_REASON | VARCHAR2 (500 Byte) | Y |  |  |  | 
R682:  |  |  | EXPR_DT_UPT_REASON_DTL | VARCHAR2 (200 Byte) | Y |  |  |  |  |  |  |  | EXPR_DT_UPT_REASON_DTL | VARCHAR2 (200 Byte) | Y |  |  |  | 
R684:  |  |  | [스타일정보 T_STYLE] |  |  |  |  |  |  |  |  |  | [스타일정보 T_STYLE] |  |  |  |  |  | 
R685:  |  |  | 컬럼명 | 데이터 타입 | 널 여부 | 기본값 | PK | 설명 |  |  |  |  | 컬럼명 | 데이터 타입 | 널 여부 | 기본값 | PK | 설명 | 
R686:  |  |  | STYLE_ID | VARCHAR2 (20 Byte) |  |  | 1 | 스타일번호 |  |  |  |  | STYLE_ID | VARCHAR2 (20 Byte) |  |  | 1 | 스타일번호 | 
R687:  |  |  | INS_DAY | VARCHAR2 (14 Byte) |  | TO_CHAR (SYSDATE,  'YYYYMMDDHH24MISS') |  | 등록일시 |  |  |  |  | INS_DAY | VARCHAR2 (14 Byte) |  | TO_CHAR (SYSDATE,  'YYYYMMDDHH24MISS') |  | 등록일시 | 
R688:  |  |  | INS_USERID | VARCHAR2 (20 Byte) |  |  |  | 등록자ID |  |  |  |  | INS_USERID | VARCHAR2 (20 Byte) |  |  |  | 등록자ID | 
R689:  |  |  | UPT_DAY | VARCHAR2 (14 Byte) | Y |  |  | 수정일시 |  |  |  |  | UPT_DAY | VARCHAR2 (14 Byte) | Y |  |  | 수정일시 | 
R690:  |  |  | UPT_USERID | VARCHAR2 (20 Byte) | Y |  |  | 수정자ID |  |  |  |  | UPT_USERID | VARCHAR2 (20 Byte) | Y |  |  | 수정자ID | 
R691:  |  |  | PRDT_ID | VARCHAR2 (20 Byte) |  |  |  | 제품ID |  |  |  |  | PRDT_ID | VARCHAR2 (20 Byte) |  |  |  | 제품ID | 
R692:  |  |  | SEQN | VARCHAR2 (2 Byte) |  |  |  | 차수 |  |  |  |  | SEQN | VARCHAR2 (2 Byte) |  |  |  | 차수 | 
R693:  |  |  | MFAC_BUY_PARTY_ID | NUMBER | Y |  |  | 생산구매처ID |  |  |  |  | MFAC_BUY_PARTY_ID | NUMBER | Y |  |  | 생산구매처ID | 
R694:  |  |  | MFAC_KIND_CLSBY | VARCHAR2 (20 Byte) | Y |  |  | 생산형태구분 |  |  |  |  | MFAC_KIND_CLSBY | VARCHAR2 (20 Byte) | Y |  |  | 생산형태구분 | 
R695:  |  |  | MFAC_INDC_PRCSR_EMP_ID | VARCHAR2 (14 Byte) | Y |  |  | 생산지시처리사번ID |  |  |  |  | MFAC_INDC_PRCSR_EMP_ID | VARCHAR2 (14 Byte) | Y |  |  | 생산지시처리사번ID | 
R696:  |  |  | EXPR_DT | VARCHAR2 (8 Byte) | Y |  |  | 납기일자 |  |  |  |  | EXPR_DT | VARCHAR2 (8 Byte) | Y |  |  | 납기일자 | 
R697:  |  |  | TECH_GUID_DT | VARCHAR2 (8 Byte) | Y |  |  | 기술지도일자 |  |  |  |  | TECH_GUID_DT | VARCHAR2 (8 Byte) | Y |  |  | 기술지도일자 | 
R698:  |  |  | CUT_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 재단예정일자 |  |  |  |  | CUT_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 재단예정일자 | 
R699:  |  |  | CUT_DT | VARCHAR2 (8 Byte) | Y |  |  | 재단일자 |  |  |  |  | CUT_DT | VARCHAR2 (8 Byte) | Y |  |  | 재단일자 | 
R700:  |  |  | CUT_QTY | NUMBER (22) | Y |  |  | 재단수량 |  |  |  |  | CUT_QTY | NUMBER (22) | Y |  |  | 재단수량 | 
R701:  |  |  | SEW_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 봉제예정일자 |  |  |  |  | SEW_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 봉제예정일자 | 
R702:  |  |  | SEW_DT | VARCHAR2 (8 Byte) | Y |  |  | 봉제일자 |  |  |  |  | SEW_DT | VARCHAR2 (8 Byte) | Y |  |  | 봉제일자 | 
R703:  |  |  | SEW_QTY | NUMBER (22) | Y |  |  | 봉제수량 |  |  |  |  | SEW_QTY | NUMBER (22) | Y |  |  | 봉제수량 | 
R704:  |  |  | CMPL_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 완성예정일자 |  |  |  |  | CMPL_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 완성예정일자 | 
R705:  |  |  | CMPL_DT | VARCHAR2 (8 Byte) | Y |  |  | 완성일자 |  |  |  |  | CMPL_DT | VARCHAR2 (8 Byte) | Y |  |  | 완성일자 | 
R706:  |  |  | CMPL_QTY | NUMBER (22) | Y |  |  | 완성수량 |  |  |  |  | CMPL_QTY | NUMBER (22) | Y |  |  | 완성수량 | 
R707:  |  |  | MFAC_CMPL_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산완료예정일자 |  |  |  |  | MFAC_CMPL_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산완료예정일자 | 
R708:  |  |  | MFAC_CMPL_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산완료일자 |  |  |  |  | MFAC_CMPL_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산완료일자 | 
R709:  |  |  | MFAC_CMPL_QTY | NUMBER (22) | Y |  |  | 생산완료수량 |  |  |  |  | MFAC_CMPL_QTY | NUMBER (22) | Y |  |  | 생산완료수량 | 
R710:  |  |  | MFAC_TEAM_MEMO | VARCHAR2 (2000 Byte) | Y |  |  | 생산팀메모 |  |  |  |  | MFAC_TEAM_MEMO | VARCHAR2 (2000 Byte) | Y |  |  | 생산팀메모 | 
R711:  |  |  | MFAC_PARTY_MEMO | VARCHAR2 (2000 Byte) | Y |  |  | 생산처메모 |  |  |  |  | MFAC_PARTY_MEMO | VARCHAR2 (2000 Byte) | Y |  |  | 생산처메모 | 
R712:  |  |  | FBR_CO_NM | VARCHAR2 (50 Byte) | Y |  |  | 원단업체명 |  |  |  |  | FBR_CO_NM | VARCHAR2 (50 Byte) | Y |  |  | 원단업체명 | 
R713:  |  |  | FBR_ORDER_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단발주일자 |  |  |  |  | FBR_ORDER_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단발주일자 | 
R714:  |  |  | FBR_ORDER_QTY | NUMBER (22) | Y |  |  | 원단발주량 |  |  |  |  | FBR_ORDER_QTY | NUMBER (22) | Y |  |  | 원단발주량 | 
R715:  |  |  | FBR_STOR_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단입고예정일자 |  |  |  |  | FBR_STOR_PRE_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단입고예정일자 | 
R716:  |  |  | FBR_STOR_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단입고일자 |  |  |  |  | FBR_STOR_DT | VARCHAR2 (8 Byte) | Y |  |  | 원단입고일자 | 
R717:  |  |  | FBR_STOR_QTY | NUMBER (22) | Y |  |  | 원단입고수량 |  |  |  |  | FBR_STOR_QTY | NUMBER (22) | Y |  |  | 원단입고수량 | 
R718:  |  |  | PPRCS_UPRICE | NUMBER (22) | Y |  |  | 임가공재단단가 => 공임단가(결재3단계) |  |  |  |  | PPRCS_UPRICE | NUMBER (22) | Y |  |  | 임가공재단단가 | 
R719:  |  |  | MFAC_INDC_CNCL_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산지시취소일자 |  |  |  |  | MFAC_INDC_CNCL_DT | VARCHAR2 (8 Byte) | Y |  |  | 생산지시취소일자 | 
R720:  |  |  | MFAC_PLAN_QTY | NUMBER (22) | Y |  |  | 생산계획수량 |  |  |  |  | MFAC_PLAN_QTY | NUMBER (22) | Y |  |  | 생산계획수량 | 
R721:  |  |  | MFAC_INDC_QTY | NUMBER (22) | Y |  |  | 생산지시수량 |  |  |  |  | MFAC_INDC_QTY | NUMBER (22) | Y |  |  | 생산지시수량 | 
R722:  |  |  | MFAC_INDC_UPRICE | NUMBER (22) | Y |  |  | 생산지시단가 => 공임 네고금액 |  |  |  |  | MFAC_INDC_UPRICE | NUMBER (22) | Y |  |  | 생산지시단가 | 
